unique_id,type,state,town,clean_name,county,treated,townurl,confidence_level,ordinance,current_status,exclusion_method,excluded_groups,comments,match_assignment_method,centroid2020,contemporary_place_match,unique_place_matches,matching_cdp,matching_cousub,matching_county,PLACENHG,NAME1970,GJOIN1970,NAME1980,GJOIN1980,NAME1990,GJOIN1990,NAME2000,GJOIN2000,NAME2010,GJOIN2010,NAME2020,GJOIN2020,county_fips,COUNTY,NHGISCODE
00204,place,CA,Rocklin,Rocklin,NA,1,https://justice.tougaloo.edu/sundowntown/rocklin-ca/,Surely,Don't Know,Don’t Know,Violent Expulsion,Asian,"The Chinatown in Rocklin was burned down in
September of 1877.",Census fuzzy string match,NA,CDP:62364,CDP:62364,62364,NA,NA,G060623640,Rocklin city,G0602375,Rocklin city,G0602375,Rocklin city,G06062364,Rocklin city,G06062364,Rocklin city,G06062364,Rocklin city,G06062364,NA,NA,NA
00205,place,CA,Ross,Ross,NA,1,https://justice.tougaloo.edu/sundowntown/ross-ca/,Probable,Don't Know,Don’t Know,Unknown,Black,"A caller to a radio show, September 28, 2005, said
Ross was sundown. He used to see black maids at the
bus stops, and it was told to him that any blacks
remaining after sundown would be taken out of the
city by the police.",Census fuzzy string match,NA,CDP:62980,CDP:62980,62980,NA,NA,G060629800,Ross town,G0602410,Ross town,G0602410,Ross town,G06062980,Ross town,G06062980,Ross town,G06062980,Ross town,G06062980,NA,NA,NA
00206,no match,CA,San Fernando Valley,San Fernando Valley,NA,1,https://justice.tougaloo.edu/sundowntown/san-fernando-valley-ca/,Surely,Don't Know,Don’t Know,Zoning,Black,"“Before the 1960s, it was the unspoken custom
of Valley realtors not to sell homes to African-
Americans, then living mostly in the Los Angeles
basin. After the Civil Rights movement took hold, this
custom faded.”
-from Wikipedia","Buffer around Place Centroid, or Open-Source Shape File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00207,place,CA,San Jacinto,San Jacinto,NA,1,https://justice.tougaloo.edu/sundowntown/san-jacinto-ca/,Probable,Don't Know,Surely Not,Unknown,Black,NA,Census fuzzy string match,NA,CDP:67112,CDP:67112,67112,NA,NA,G060671120,San Jacinto city,G0602500,San Jacinto city,G0602500,San Jacinto city,G06067112,San Jacinto city,G06067112,San Jacinto city,G06067112,San Jacinto city,G06067112,NA,NA,NA
00208,place,CA,San Jose,San Jose,NA,1,https://justice.tougaloo.edu/sundowntown/san-jose-ca/,Surely,Don't Know,Don’t Know,Violent Expulsion,Asian,San Jose expelled its Chinese population in February 1886.,Census fuzzy string match,NA,CDP:68000,CDP:68000,68000,NA,NA,G060680000,San Jose city,G0602510,San Jose city,G0602510,San Jose city,G06068000,San Jose city,G06068000,San Jose city,G06068000,San Jose city,G06068000,NA,NA,NA
00210,place,CA,San Juan Capistrano,San Juan Capistrano,NA,1,https://justice.tougaloo.edu/sundowntown/san-juan-capistrano-ca/,Possible,Don't Know,Surely Not,Unknown,Black,NA,Census fuzzy string match,NA,CDP:68028,CDP:68028,68028,NA,NA,G060680280,San Juan Capistrano city,G0602519,San Juan Capistrano city,G0602519,San Juan Capistrano city,G06068028,San Juan Capistrano city,G06068028,San Juan Capistrano city,G06068028,San Juan Capistrano city,G06068028,NA,NA,NA
00211,place,CA,San Leandro,San Leandro,NA,1,https://justice.tougaloo.edu/sundowntown/san-leandro-ca/,Surely,Don't Know,Surely Not,Threat of Violence,Black,"In 1969, Newsweek ran a story on the “Forgotten White Majority”, which included an discussion between three white men at an auto body shop. The men are of the opinion that only a violent revolution will solve racial problems, and one says “We should have a Hitler here to get rid of the troublemakers the way they did with the Jews in Germany.”
“My family moved here to hostility in 1972. We were, to my knowledge, the first black family in the
Washington Manor area. Growing up, I knew that there was resistance and racism.
“According to the 1970 census, San Leandro was 99.4% white. Oakland at the time was 44% black. Then city councilman Joseph Gancos told the
Morning News ‘Our city is not a white spot by accident.’ Indeed.
“In May of 1967, the United States Commission on Civil Rights held hearings in San Francisco to determine exactly why this racial disparity existed. Then Mayor Jack Maltester testified how he tried to set up a human rights commission in the city and how the city council backed him – until word got out to the papers.
Residents called their councilmen and pressured them to reject it. When it came time to vote, only one councilman was brave enough to join Maltester, thus killing the measure….
The mayor also testified in response to a question on discrimination against Black renters that apartment owners had told him that if one Black moved in, every other tenant would move
out…
“Throughout the 1950s and 60s, San Leandro’s ten homeowners associations, which represented nearly two-thirds of all property owners, colluded to restrict the presence of Blacks in the city.
The associations decided who would be on the city council and pressured council members to reject any proposal that would make it easier for
people of color to locate here. The associations also made certain that member homeowners agreed not to sell their homes to Blacks. Realtors maintained ‘gentlemen’s agreements’ not to show homes to Blacks.” — Brian Copeland, pioneering black resident of San Leandro and author/star of “Not A Genuine Black Man,” long-running one-man show.
Another pioneering black family (moved to San Leandro in 1970) reported that once, when their 18-year-old son was driving the family Buick, the
San Leandro police department phoned. The police had seen the car with a young black man driving and had assumed it had been stolen. On New Years Eve 1980, the family was awakened by a brick through the kitchen window and a cross burning on their front lawn. – Erik Bailey, former African American resident of San Leandro, 2005.
San Leandro had such a strong reputation for white supremacy that in nearby, racially mixed Oakland, it was known as “Klan Leandro”. However, today the city is very diverse.",Census fuzzy string match,NA,CDP:68084,CDP:68084,68084,NA,NA,G060680840,San Leandro city,G0602525,San Leandro city,G0602525,San Leandro city,G06068084,San Leandro city,G06068084,San Leandro city,G06068084,San Leandro city,G06068084,NA,NA,NA
00212,place,CA,San Marino,San Marino,NA,1,https://justice.tougaloo.edu/sundowntown/san-marino-ca/,Surely,Don't Know,Surely Not,Police or Other Official Action,Black,"“San Marino had an ordinance prohibiting all but
‘residents’ from inhabiting their parks. This was so
that ‘Mexicans’ couldn’t have picnics there.”",Census fuzzy string match,NA,CDP:68224,CDP:68224,68224,NA,NA,G060682240,San Marino city,G0602545,San Marino city,G0602545,San Marino city,G06068224,San Marino city,G06068224,San Marino city,G06068224,San Marino city,G06068224,NA,NA,NA
00213,place,CA,San Pablo,San Pablo,NA,1,https://justice.tougaloo.edu/sundowntown/san-pablo-ca/,Surely,Don't Know,Don’t Know,Violent Expulsion,Asian,"San Pablo expelled its Chinese population in
March of 1886.",Census fuzzy string match,NA,CDP:68294,CDP:68294,68294,NA,NA,G060682940,San Pablo city,G0602560,San Pablo city,G0602560,San Pablo city,G06068294,San Pablo city,G06068294,San Pablo city,G06068294,San Pablo city,G06068294,NA,NA,NA
00214,place,CA,Santa Ana,Santa Ana,NA,1,https://justice.tougaloo.edu/sundowntown/santa-ana-ca/,Surely,Don't Know,Surely Not,Violent Expulsion,Asian,"“In May of 1906 the city council of my hometown
of Santa Ana, CA voted to burn down Chinatown, and
it went to the torch shortly thereafter. My mother who
grew up in Santa Ana during the 1930s remembers
that there was only one Chinese American family in
town.”",Census fuzzy string match,NA,CDP:69000,CDP:69000,69000,NA,NA,G060690000,Santa Ana city,G0602570,Santa Ana city,G0602570,Santa Ana city,G06069000,Santa Ana city,G06069000,Santa Ana city,G06069000,Santa Ana city,G06069000,NA,NA,NA
00216,no match,CA,Sawyers Bar,Sawyers Bar,NA,1,https://justice.tougaloo.edu/sundowntown/sawyers-bar-ca/,Surely,Don't Know,Don’t Know,Violent Expulsion,Asian,"Arsonists burned Sawyers Bar’s Chinatown in
March of 1886.",No Contemporary Place Match. Located Place Centroid,"-123.1303203, 41.2973587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00217,place,CA,Selma,Selma,NA,1,https://justice.tougaloo.edu/sundowntown/selma-ca/,Surely,Don't Know,Don’t Know,Violent Expulsion,Asian,Selma expelled its Chinese population in 1893.,Census fuzzy string match,NA,CDP:70882,CDP:70882,70882,NA,NA,G060708820,Selma city,G0602670,Selma city,G0602670,Selma city,G06070882,Selma city,G06070882,Selma city,G06070882,Selma city,G06070882,NA,NA,NA
00218,place,CA,Sheridan,Sheridan,NA,1,https://justice.tougaloo.edu/sundowntown/sheridan-ca/,Surely,Don't Know,Don’t Know,Violent Expulsion,Asian,"Sheridan expelled its Chinese population in
February of 1886.",Census fuzzy string match,NA,CDP:71414,CDP:71414,71414,NA,NA,G060714140,NA,NA,NA,NA,NA,NA,NA,NA,Sheridan CDP,G06071414,Sheridan CDP,G06071414,NA,NA,NA
00219,place,CA,Sonora,Sonora,NA,1,https://justice.tougaloo.edu/sundowntown/sonora-ca/,Surely,Don't Know,Don’t Know,Violent Expulsion,Asian,"Sonora expelled its Chinese population in March
of 1886.",Census fuzzy string match,NA,CDP:72674,CDP:72674,72674,NA,NA,G060726740,Sonora city,G0602720,Sonora city,G0602720,Sonora city,G06072674,Sonora city,G06072674,Sonora city,G06072674,Sonora city,G06072674,NA,NA,NA
00220,place,CA,South Gate,South Gate,NA,1,https://justice.tougaloo.edu/sundowntown/south-gate-ca/,Probable,Don't Know,Don’t Know,Realtors,Black,"In 1955, “two members of the Southeast Realty
Board of Southgate were fined and expelled for selling
houses to” a Mexican couple and an Italian couple.",Census fuzzy string match,NA,CDP:73080,CDP:73080,73080,NA,NA,G060730800,South Gate city,G0602730,South Gate city,G0602730,South Gate city,G06073080,South Gate city,G06073080,South Gate city,G06073080,South Gate city,G06073080,NA,NA,NA
00221,place,CA,South Pasadena,South Pasadena,NA,1,https://justice.tougaloo.edu/sundowntown/south-pasadena-ca/,Probable,Don't Know,"City Apologized, Changed Policies",Police or Other Official Action,Black,"On February 2, 2022, the South Pasadena City Council passed a resolution acknowledging its past as a sundown town and proposing “Equity-developing activities.” Details are available here: https://www.coloradoboulevard.net/south-pasadena-condemns-its-history-as-a-sundown-town/ The City Council’s full resolution is here:  https://www.southpasadenaca.gov/home/showpublisheddocument/28302/637805957085730000/",Census fuzzy string match,NA,CDP:73220,CDP:73220,73220,NA,NA,G060732200,South Pasadena city,G0602755,South Pasadena city,G0602755,South Pasadena city,G06073220,South Pasadena city,G06073220,South Pasadena city,G06073220,South Pasadena city,G06073220,NA,NA,NA
00222,place,CA,Stanton,Stanton,NA,1,https://justice.tougaloo.edu/sundowntown/stanton-ca/,Possible,Don't Know,Don’t Know,NA,Black,NA,Census fuzzy string match,NA,CDP:73962,CDP:73962,73962,NA,NA,G060739620,Stanton city,G0602800,Stanton city,G0602800,Stanton city,G06073962,Stanton city,G06073962,Stanton city,G06073962,Stanton city,G06073962,NA,NA,NA
00223,place,CA,Taft,Taft,NA,1,https://justice.tougaloo.edu/sundowntown/taft-ca/,Surely,"Yes, Strong Oral Tradition","Probably Not, Although Still Very Few Black People",Threat of Violence,Black,"email 9/2007:
Negro Soldiers Will be Sent to Taft Air BaseFresno Bee June 15, 1941",Census fuzzy string match,NA,CDP:77574,CDP:77574,77574,NA,NA,G060775740,Taft city,G0602860,Taft city,G0602860,Taft city,G06077574,Taft city,G06077574,Taft city,G06077574,Taft city,G06077574,NA,NA,NA
00224,no match,CA,Tarzana,Tarzana,NA,1,https://justice.tougaloo.edu/sundowntown/tarzana-ca/,Surely,Don't Know,"Probably Not, Although Still Very Few Black People",Other,Black,"Edgar Rice Burroughs, author of Tarzan, became
wealthy enough to develop a suburb of Los Angeles,
which he named Tarzana. The town (which is now part
of L.A.) was whites-only.","Buffer around Place Centroid, or Open-Source Shape File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00225,place,CA,Torrance,Torrance,NA,1,https://justice.tougaloo.edu/sundowntown/torrance-ca/,Surely,Don't Know,Surely Not,Threat of Violence,Black,"Although Torrance shows 0 black residents in
1930 and 2 in 1940, there is some evidence that a
black population may have moved in to a small
neighborhood between the 1930 and 1940
censuses.
There are reports of a mob that drove African
Americans out and burned their houses. The city
claimed the land and made it into a park, which was
known as “Nigger Park” until the 1950s.",Census fuzzy string match,NA,CDP:80000,CDP:80000,80000,NA,NA,G060800000,Torrance city,G0602910,Torrance city,G0602910,Torrance city,G06080000,Torrance city,G06080000,Torrance city,G06080000,Torrance city,G06080000,NA,NA,NA
00226,place,CA,Truckee,Truckee,NA,1,https://justice.tougaloo.edu/sundowntown/truckee-ca/,Surely,Don't Know,Don’t Know,Violent Expulsion,Asian,"Truckee locals attempted to start a boycott
against Chinese goods and laborers in their town.
When many merchants continued to employ Chinese
Americans, some locals turned to more direct means,
such as cutting off Chinese men’s braids and hanging
the braids outside their houses. In June 1886, after
many Chinese Americans had already left Truckee, the
city fathers burned the Chinatown to the ground.
Women were invited to witness the event, and fire
wagons surrounded Chinatown to prevent the fire
spreading to the rest of Truckee.",Census fuzzy string match,NA,CDP:80588,CDP:80588,80588,NA,NA,G060805880,Truckee town,G0602940,Truckee town,G0602940,Truckee town,G06080588,Truckee town,G06080588,Truckee town,G06080588,Truckee town,G06080588,NA,NA,NA
00227,place,CA,Visalia,Visalia,NA,1,https://justice.tougaloo.edu/sundowntown/visalia-ca/,Surely,Don't Know,Don’t Know,Violent Expulsion,Asian,"Visalia expelled its Chinese population in 1893. A
man born there in 1900 recalled that when he was
“small” his family home near Chinatown was moved to
a different residential lot and within days “they burned
down the whole Chinatown”.",Census fuzzy string match,NA,CDP:82954,CDP:82954,82954,NA,NA,G060829540,Visalia city,G0603015,Visalia city,G0603015,Visalia city,G06082954,Visalia city,G06082954,Visalia city,G06082954,Visalia city,G06082954,NA,NA,NA
00228,place,CA,Watsonville,Watsonville,NA,1,https://justice.tougaloo.edu/sundowntown/watsonville-ca/,Surely,Don't Know,Don’t Know,Violent ExpulsionPolice or Other Official Action,Asian,"“Watsonville, CA is not all white, though Chinese
were drummed out. There was at least one lynching,
there were fires at their homes by the river levee and
the City Council banned kite flying, a popular form of
recreation among Chinese immigrants at the time.”
– local historian",Census fuzzy string match,NA,CDP:83668,CDP:83668,83668,NA,NA,G060836680,Watsonville city,G0603055,Watsonville city,G0603055,Watsonville city,G06083668,Watsonville city,G06083668,Watsonville city,G06083668,Watsonville city,G06083668,NA,NA,NA
00229,no match,CA,Westfield,Westfield,NA,1,https://justice.tougaloo.edu/sundowntown/westfield-ca/,Probable,Don't Know,Don’t Know,Zoning,Black,"Westfield, an unincorporated suburb of Los
Angeles, included the following restrictive covenant:
“No part of said property shall be sold, conveyed,
rented or leased in whole or in part to any person of
African or Asiatic descent or to any person not of the
White or Caucasian race.
“No part of said property shall be used or
occupied or permitted to be used in whole or in part
by any person of African or Asiatic race, except that
domestic servants, chauffeurs, hostlers, laborers, farm
hands, or gardeners of other than the White or
Caucasian race may live on or occupy the premises
where their employer resides.”","Buffer around Place Centroid, or Open-Source Shape File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
